Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Hyphomonadaceae,TreatmentCONV...TreatmentRWA,-4.51131338720645,-6.09110461563299,-2.9315221587799,0.28195906040001,-5.6072611459864,3.02686124027565e-08,2.55769774803292e-07,8.88529825941961
Shewanellaceae,TreatmentCONV...TreatmentRWA,4.43842968359406,2.52830702472251,6.34855234246561,0.277403797037616,4.56263335682998,6.02687575386462e-06,3.18294375750975e-05,3.78583937537127
Geobacteraceae,TreatmentCONV...TreatmentRWA,-4.30210996589351,-5.88190119432005,-2.72231873746696,0.268883755041454,-5.34723526987189,1.23333964003862e-07,9.47429087120572e-07,7.51890273156873
Kineosporiaceae,TreatmentCONV...TreatmentRWA,-4.14738860970037,-5.72717983812692,-2.56759738127382,0.25921360258879,-5.15492696083346,3.35959139110825e-07,2.36571227123873e-06,6.55008022822293
Brucellaceae,TreatmentCONV...TreatmentRWA,4.13304286778789,2.22292020891634,6.04316552665944,0.258316987442998,4.24870068877765,2.46048797543661e-05,0.000103955616962197,2.48334649922603
Porphyromonadaceae,TreatmentCONV...TreatmentRWA,-2.03678877884293,-3.26311705727041,-0.810460500415446,0.256203428022337,-3.26126984250227,0.00116638114556109,0.00351997167142543,-1.25649699366051
A4b,TreatmentCONV...TreatmentRWA,-3.94167424466349,-5.52146547309003,-2.36188301623694,0.24635636477395,-4.89923774857129,1.21244892149718e-06,8.19615470932094e-06,5.31690200522173
Ktedonobacteraceae,TreatmentCONV...TreatmentRWA,-1.90365355692583,-3.13205263366249,-0.675254480189157,0.238227672512952,-3.04295771224896,0.00243595679197709,0.00674879832531357,-1.9262624616539
Helicobacteraceae,TreatmentCONV...TreatmentRWA,-3.76238084469789,-5.34217207312444,-2.18258961627134,0.235150448835238,-4.67638803074634,3.54410818249125e-06,1.99651427613674e-05,4.29326329775953
Dolo_23,TreatmentCONV...TreatmentRWA,-3.5576003908293,-5.13739161925584,-1.97780916240275,0.222351580877002,-4.42185960767311,1.14464660254302e-05,5.56244298277339e-05,3.18239777967152
